type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
CSI_DATA,PASSIVE,3E:82:C0:FC:05:0D,-69,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,5942850,0,404,0,0,6.28505,128,[-108 65 25 0 -4 13 -5 17 -4 19 -2 22 0 23 3 27 3 26 9 26 8 24 10 21 12 21 11 20 11 16 10 12 11 11 8 11 3 10 1 8 -4 9 -8 9 -12 9 -17 11 -19 13 -21 9 -25 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 26 0 27 2 27 9 27 10 25 15 25 14 24 16 24 16 23 16 25 20 27 22 24 20 24 21 26 18 25 16 25 13 25 12 24 11 23 8 20 6 17 4 14 0 10 -2 9 1 8 1 1 3 ]
CSI_DATA,PASSIVE,3E:82:C0:FC:05:0D,-69,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,6046282,0,208,0,0,6.38823,128,[-48 0 13 0 0 13 2 21 6 22 7 20 10 24 13 23 14 26 18 22 20 20 20 18 21 15 19 13 19 11 17 10 19 5 13 7 6 6 3 7 1 10 -5 8 -7 11 -12 13 -17 11 -20 13 -23 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21 -14 22 -12 27 -8 29 -4 27 -1 28 1 28 0 30 4 29 5 30 5 31 7 31 8 29 6 28 5 32 4 27 2 28 -2 26 -3 24 -2 21 -5 17 -1 13 -2 10 -3 7 -3 4 1 2 4 ]
CSI_DATA,PASSIVE,06:AA:E4:82:01:7F,-82,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,6552173,0,30,0,0,6.89389,128,[30 -32 1 0 -19 -8 -19 -12 -28 0 -30 -3 -18 13 -28 -3 -27 -2 -25 -7 -23 8 -19 -6 -14 0 -3 12 -12 6 -8 -1 -3 -2 -15 -6 -14 0 -15 -7 -25 -7 -24 -11 -16 -7 -18 -10 -21 -15 -20 -9 -16 -6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -7 1 -7 3 -11 8 -7 8 -13 16 -7 17 -8 12 -3 16 -4 20 -5 14 -5 15 -11 9 -12 5 -14 8 -16 8 -14 1 -32 -2 -20 7 -23 4 -21 20 -26 16 -28 19 -28 8 -12 5 -14 11 -16 -5 ]
CSI_DATA,PASSIVE,A8:6A:BB:EA:9F:46,-63,11,1,3,0,1,1,1,0,0,1,-96,1,6,0,6755435,0,106,0,0,7.09717,256,[106 -96 6 0 27 12 27 15 29 15 30 16 30 15 29 17 29 15 28 14 26 13 28 13 27 10 25 8 24 7 23 5 23 4 21 3 21 2 21 2 20 1 20 1 18 2 18 2 17 3 16 5 15 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -5 -5 -4 -5 -2 -6 -2 -5 0 -6 0 -7 1 -8 0 -7 2 -7 3 -7 2 -7 3 -6 4 -6 4 -4 3 -4 4 -3 4 -3 4 -1 6 1 5 0 9 1 9 2 11 3 16 5 16 6 19 7 ]
CSI_DATA,PASSIVE,A8:6A:BB:EA:9F:46,-63,11,1,2,0,1,1,1,0,0,1,-96,1,6,0,6761698,0,106,0,0,7.12519,256,[106 -96 6 0 -3 32 -2 34 -4 36 -5 37 -4 38 -4 38 -3 36 -3 36 -2 35 0 33 2 32 3 31 4 27 5 27 6 25 8 25 7 22 8 23 7 21 6 21 7 19 6 20 5 19 4 19 -1 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 -6 4 -5 5 -3 5 -4 7 -4 6 -3 7 -2 7 -1 8 -1 7 0 6 2 6 2 6 2 5 1 4 1 3 4 2 2 1 6 0 5 0 7 0 8 1 11 0 13 1 16 -1 20 -2 23 ]
CSI_DATA,PASSIVE,3E:82:C0:FC:05:08,-70,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,7683895,0,212,0,0,8.02584,128,[-44 64 13 0 2 -26 3 -25 2 -21 1 -17 -2 -16 -2 -9 -1 -7 0 -5 6 -1 6 1 11 -1 15 3 14 0 19 -2 22 1 28 -5 23 -5 29 -2 28 -6 28 -1 20 -2 27 -1 16 0 13 10 11 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -14 -31 -11 -33 -9 -34 -8 -36 -6 -34 -7 -36 -10 -38 -7 -34 -8 -32 -10 -29 -4 -25 -5 -22 -4 -22 -3 -16 -2 -11 4 -10 6 -8 10 -7 9 -6 14 -6 16 -7 20 -8 21 -9 19 -21 17 -18 18 -20 ]
CSI_DATA,PASSIVE,3E:82:C0:FC:05:0A,-70,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,7684236,0,212,0,0,8.05818,128,[-44 64 13 0 27 0 20 -5 18 -6 14 -8 12 -6 9 -5 8 -3 4 1 4 2 1 9 0 11 2 16 5 17 7 20 10 18 12 24 11 21 11 24 10 24 15 24 5 16 2 16 7 16 4 12 -3 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 23 -25 26 -22 29 -19 29 -18 32 -18 34 -18 29 -20 27 -21 28 -19 26 -16 21 -17 18 -12 17 -10 11 -6 9 -6 6 -2 10 1 9 5 9 6 11 13 12 13 13 13 19 14 17 13 19 11 24 8 ]
CSI_DATA,PASSIVE,3E:82:C0:FC:05:0D,-71,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,8810007,0,454,0,0,9.15226,128,[-58 97 28 0 9 24 11 20 12 12 11 9 10 7 8 7 3 4 -3 5 -7 7 -9 8 -13 12 -13 10 -15 16 -14 19 -16 22 -16 21 -13 24 -16 24 -15 23 -15 21 -15 22 -14 16 -15 14 -18 13 -20 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 33 22 31 24 31 24 25 28 29 26 25 27 27 25 24 20 22 19 20 16 12 12 10 14 5 8 6 9 1 11 -3 8 -7 11 -11 12 -12 19 -16 19 -13 25 -11 29 -15 27 -10 31 -6 30 -1 29 ]
CSI_DATA,PASSIVE,D6:E2:CB:E0:11:92,-84,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,9054698,0,115,0,0,9.39649,128,[115 48 7 0 -28 -16 -28 -8 -14 -18 -7 -5 -6 4 -23 1 -24 13 -21 3 -22 -6 -7 -4 -9 2 -3 0 1 -8 6 1 -4 -5 1 -3 -4 -10 3 -14 1 -10 -2 -19 -2 -9 -8 -10 9 -15 11 -1 5 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -2 6 -5 2 -4 7 -13 8 -21 14 -19 9 -9 -1 -26 -4 -12 1 -2 -8 -12 -9 -14 -17 -6 -22 -7 -8 7 -14 -9 -37 -24 -23 -19 -22 -11 -28 -12 -50 -17 -28 -17 -39 -2 -26 -15 -29 -18 -27 -7 -23 ]
CSI_DATA,PASSIVE,3E:82:C0:FC:05:0D,-71,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,9119159,0,989,0,0,9.46216,128,[-35 -45 61 0 -14 -17 -15 -16 -14 -12 -14 -9 -7 -8 -4 -5 1 -6 3 -4 7 -9 4 -9 13 -15 13 -16 10 -19 10 -22 11 -22 10 -26 11 -28 9 -25 9 -25 8 -24 10 -17 9 -19 10 -11 13 -7 14 -4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -38 0 -35 -8 -37 -8 -38 -8 -38 -11 -38 -8 -34 -10 -32 -9 -26 -9 -27 -5 -25 -7 -22 -6 -16 -7 -10 -4 -10 -7 3 -9 0 -11 2 -11 4 -19 5 -25 2 -24 3 -26 -1 -26 -1 -30 -7 -30 -11 -27 ]
CSI_DATA,PASSIVE,3E:82:C0:FC:05:0D,-71,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,9120535,0,969,0,0,9.49634,128,[-55 -109 60 0 21 -17 11 -16 9 -14 3 -10 4 -11 4 -7 0 -1 6 -1 11 3 12 5 13 8 16 4 19 9 21 9 24 8 25 6 24 7 26 4 23 4 22 2 16 4 16 5 14 5 9 8 6 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 -36 8 -38 11 -36 12 -35 12 -35 11 -35 11 -31 11 -33 8 -27 8 -28 9 -23 8 -19 7 -15 4 -8 6 -5 5 0 13 -2 17 0 20 0 22 4 24 5 25 2 24 -2 23 -5 28 -9 23 -9 ]
CSI_DATA,PASSIVE,D6:E2:CB:E0:11:92,-83,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,9259517,0,212,0,0,9.60145,128,[-44 64 13 0 19 -10 6 -26 13 -12 -3 -12 -7 -18 4 -25 -3 -18 10 -16 3 -21 -6 -6 -7 -12 -7 -13 -7 -3 0 3 3 -14 -1 -1 -1 -5 14 -2 22 -2 9 -6 7 -14 14 -3 16 -4 8 1 0 -7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 -7 -6 -14 8 -3 8 -6 14 -14 19 -15 16 -15 8 -5 11 -8 -2 -3 10 -3 6 3 18 -1 22 4 17 27 22 2 24 13 27 0 46 10 39 9 35 12 23 0 46 -7 26 11 26 6 9 -5 ]
CSI_DATA,PASSIVE,B4:AD:A3:4B:9A:CE,-79,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,9353931,0,82,0,0,9.69569,128,[82 32 5 0 -18 -19 -20 -22 -17 -18 -19 -20 -25 -21 -21 -22 -22 -13 -25 -19 -22 -19 -25 -11 -27 -20 -35 -13 -30 -8 -26 -14 -29 -14 -20 -5 -27 -13 -16 -22 -23 -7 -26 -12 -27 -21 -19 -6 -14 -15 -15 -13 -12 -18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 -13 -2 -7 4 -14 3 -16 6 -19 3 -19 7 -12 3 -21 12 -10 7 -18 9 -12 7 -13 9 -6 13 -16 5 -16 1 -16 -2 -12 3 -21 -4 -7 1 -11 -23 -11 -19 -28 -15 -18 -13 -28 -15 -15 -20 -25 ]
CSI_DATA,PASSIVE,D6:E2:CB:E0:11:92,-83,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,9566717,0,274,0,0,9.90868,128,[18 33 17 0 -8 8 -16 10 -10 11 -14 16 -2 12 -8 6 13 14 12 3 11 12 -5 11 -1 11 5 4 9 12 -4 9 0 2 -2 3 -4 3 2 3 -8 1 -11 9 -16 5 -1 7 -17 10 -4 1 1 -8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -3 5 -12 5 -12 11 -13 5 -9 8 -12 4 -11 13 -8 0 -10 4 -5 -1 -17 -10 -3 -2 -25 1 -15 -13 -13 -9 -18 -19 -11 0 -24 -19 -37 1 -42 2 -35 -12 -40 -4 -20 -16 -30 2 -20 1 -10 -2 ]
CSI_DATA,PASSIVE,D6:E2:CB:E0:11:92,-86,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,9724977,0,30,0,0,10.0666,128,[30 -32 1 0 -14 -7 -14 -9 -16 -9 -11 -6 -9 -6 -12 7 0 8 -8 12 3 4 -6 -3 2 1 -1 5 4 5 -16 -8 0 -1 -10 -8 0 2 -14 9 -20 -2 -9 0 -15 11 -21 5 -7 0 -10 0 -16 -3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 -1 -7 -7 -9 -8 -1 -10 1 -9 -2 -19 2 -5 -8 -12 -2 -15 2 -12 -2 -23 13 -11 18 -18 15 -10 12 -22 13 -10 16 -25 12 -15 12 -23 0 -27 0 -27 4 -27 4 -20 -9 -13 3 -26 -7 -20 ]
CSI_DATA,PASSIVE,06:AA:E4:82:01:7F,-82,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,9860803,0,30,0,0,10.2025,128,[30 -32 1 0 -28 6 -21 -5 -21 8 -18 16 -18 9 -26 11 -15 14 -21 11 -18 6 -11 16 -9 12 -11 12 -10 8 -6 2 -8 8 -14 -2 -21 5 -15 2 -18 -3 -21 3 -22 12 -25 0 -22 2 -13 7 -11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 -10 1 8 -14 21 -14 15 -5 15 3 3 -2 24 0 11 0 9 -8 -2 -8 5 0 18 2 5 -9 3 -15 3 -1 3 -13 11 -28 -1 -17 17 -13 12 -17 21 -19 18 -22 16 -12 12 -12 8 -8 5 ]
CSI_DATA,PASSIVE,3E:82:C0:FC:05:0D,-71,11,1,7,0,1,1,1,1,0,1,-96,1,6,0,10145349,0,100,0,0,10.4871,384,[100 64 6 0 12 -25 6 -22 5 -20 1 -19 -1 -12 0 -12 2 -8 3 -1 5 5 6 8 10 6 14 7 17 9 19 8 20 7 22 6 23 9 23 6 22 7 24 7 20 7 18 6 11 9 11 11 6 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -9 -35 -8 -37 -8 -37 -4 -38 -3 -38 -3 -38 -2 -36 -2 -37 -1 -33 -6 -31 -1 -27 1 -23 1 -16 1 -12 4 -9 7 -7 10 -7 12 -5 16 -3 17 -4 25 -6 26 -6 22 -9 21 -17 23 -15 21 -21 ]
CSI_DATA,PASSIVE,D6:E2:CB:E0:11:92,-84,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,10391096,0,30,0,0,10.7328,128,[30 -32 1 0 -15 18 -8 10 -6 23 -2 14 -1 11 0 6 7 15 2 15 7 8 16 13 7 8 17 9 -4 11 9 -4 0 9 -11 0 2 3 -6 6 -11 11 -8 10 -5 11 -14 6 -7 4 -12 11 0 -2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 10 -1 9 -6 13 6 17 -8 18 -4 13 -4 18 -3 13 -5 9 2 2 -9 6 -13 5 -26 0 -23 -3 -29 -1 -24 -5 -20 8 -27 7 -30 7 -25 7 -41 9 -22 11 -28 8 -33 -2 -29 16 -21 8 ]
CSI_DATA,PASSIVE,3E:82:C0:FC:05:08,-70,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,10685814,0,212,0,0,11.0278,128,[-44 64 13 0 24 -9 23 -7 15 -7 16 -10 9 -8 9 -2 7 -1 5 1 7 9 6 10 7 14 10 15 10 18 16 20 19 22 17 20 21 21 21 22 20 20 18 15 15 15 9 14 8 13 4 14 -2 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 20 -31 25 -27 24 -29 28 -25 30 -24 27 -25 26 -25 23 -25 25 -22 21 -20 21 -16 16 -16 14 -9 10 -7 13 -7 11 -2 9 4 13 5 12 9 16 10 15 12 21 13 22 11 23 10 28 8 29 2 ]
CSI_DATA,PASSIVE,3E:82:C0:FC:05:0A,-71,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,10686154,0,212,0,0,11.0587,128,[-44 64 13 0 13 16 17 15 9 10 10 10 10 8 9 4 4 1 0 4 -5 11 -6 7 -10 12 -11 15 -11 20 -12 18 -8 25 -9 28 -9 26 -8 23 -7 28 -9 21 -9 22 -5 19 -9 16 -9 12 -9 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 31 11 32 15 31 17 32 17 31 21 30 21 29 21 28 12 22 15 23 12 22 13 19 10 11 9 13 10 5 6 0 10 0 8 -3 14 -4 17 -6 19 -9 24 -3 25 1 22 4 28 2 24 7 23 ]
CSI_DATA,PASSIVE,3E:82:C0:FC:05:0D,-71,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,10857812,0,474,0,0,11.2001,128,[-38 -95 29 0 12 22 13 22 13 14 13 12 12 10 8 7 1 2 -3 5 -4 4 -13 8 -15 7 -15 13 -20 14 -17 17 -16 18 -15 22 -17 22 -18 21 -19 19 -14 18 -15 17 -14 15 -16 10 -16 8 -11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 33 13 32 15 32 17 32 19 34 23 30 20 30 20 27 18 27 16 24 14 20 17 19 13 13 13 7 11 7 8 0 10 1 11 -8 13 -9 18 -8 20 -10 23 -7 21 -8 23 -4 25 3 29 7 28 ]
CSI_DATA,PASSIVE,3E:82:C0:FC:05:0D,-71,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,10858500,0,148,0,0,11.2316,128,[-108 64 9 0 1 -29 3 -15 -4 -17 -4 -19 -4 -12 -1 -11 1 -9 6 -6 11 -1 11 -2 12 1 21 1 19 -3 25 -2 25 -2 25 -8 31 -1 25 -6 27 -4 22 -5 24 -4 22 -3 15 0 13 9 11 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -31 -28 -25 -27 -29 -32 -26 -29 -22 -34 -26 -31 -24 -31 -17 -31 -15 -26 -16 -25 -18 -22 -8 -16 -3 -16 -6 -7 2 -10 6 -9 -1 -7 17 -9 15 -16 20 -15 30 -12 20 -17 9 -20 13 -20 19 -31 10 -33 ]
