type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
CSI_DATA,PASSIVE,3E:82:C0:FC:05:0D,-67,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,1802541,0,402,0,0,2.1467,128,[-110 33 25 0 7 18 6 15 2 10 -1 8 -3 3 -10 1 -15 -1 -19 -1 -25 -4 -26 -1 -32 0 -34 2 -34 1 -37 4 -33 4 -33 9 -29 10 -28 11 -26 13 -22 12 -22 15 -18 14 -16 12 -11 12 -10 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 19 -13 19 -13 26 -13 28 -12 29 -12 30 -11 29 -10 31 -7 29 -8 27 -5 25 -3 23 -3 19 1 16 2 11 6 10 10 6 11 6 16 5 21 6 22 5 26 9 27 10 28 8 28 10 27 11 24 ]
CSI_DATA,PASSIVE,3E:82:C0:FC:05:0D,-67,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,1803134,0,382,0,0,2.17843,128,[126 -31 23 0 1 17 0 12 -1 7 -1 5 -2 -1 -8 -3 -10 -7 -15 -11 -17 -11 -21 -14 -25 -13 -27 -14 -30 -14 -31 -13 -29 -11 -28 -8 -28 -8 -28 -3 -24 -1 -28 2 -22 2 -21 3 -19 3 -16 2 -13 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16 -7 22 -7 23 -5 28 -5 29 -3 27 -3 29 -3 28 -1 26 -1 25 2 24 4 19 4 13 4 11 8 8 7 6 9 3 12 1 18 -2 20 -3 20 -3 24 -2 24 -2 25 0 25 -1 25 0 24 ]
CSI_DATA,PASSIVE,3E:82:C0:FC:05:0D,-71,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,2007374,0,474,0,0,2.35163,128,[-38 -95 29 0 -5 -10 4 -12 6 -2 15 1 18 -2 18 -2 28 1 30 -3 35 -10 35 -3 39 -5 38 -3 42 -6 42 -7 37 -7 33 -8 30 -4 28 -7 21 -8 16 -8 16 -8 11 -5 8 -4 5 -7 3 -6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -9 16 -11 19 -12 23 -14 22 -12 22 -11 23 -12 21 -11 21 -14 20 -15 15 -11 14 -11 13 -10 8 -6 4 -6 -2 -7 -2 -4 -6 -8 -10 -6 -13 -7 -13 -8 -17 -7 -15 -10 -16 -10 -16 -7 -16 -7 -13 ]
CSI_DATA,PASSIVE,3E:82:C0:FC:05:0D,-72,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,2008063,0,454,0,0,2.3845,128,[-58 97 28 0 -1 4 -6 2 -6 -2 -11 -5 -13 -12 -21 -11 -23 -13 -28 -21 -31 -18 -33 -20 -40 -21 -39 -23 -37 -24 -40 -18 -36 -18 -32 -18 -29 -14 -25 -13 -21 -10 -19 -6 -18 -5 -16 -2 -12 -3 -10 1 -8 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16 -15 18 -15 18 -15 23 -14 23 -15 24 -14 20 -14 20 -9 16 -10 18 -11 18 -9 12 -3 8 -4 6 -1 1 1 0 4 -2 4 -4 11 -2 12 -3 14 -1 15 -6 24 -1 22 -1 18 -5 12 -3 11 ]
CSI_DATA,PASSIVE,3E:82:C0:FC:05:0D,-71,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,2008727,0,98,0,0,2.42777,128,[98 32 6 0 -3 4 -6 0 -6 -4 -9 -9 -1 -13 -11 -19 -11 -17 -15 -22 -18 -25 -23 -27 -24 -32 -22 -32 -26 -35 -26 -35 -20 -34 -19 -25 -19 -25 -17 -21 -14 -16 -15 -15 -15 -13 -12 -7 -10 -6 -10 -6 -7 -6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 19 -10 23 -6 22 -5 22 -6 25 -6 22 -4 23 -5 22 -6 20 -3 20 -4 18 -3 14 -5 10 1 7 -2 3 2 -3 3 -2 7 -6 5 -8 10 -8 10 -10 12 -10 13 -10 15 -5 14 -7 15 -7 11 ]
CSI_DATA,PASSIVE,3E:82:C0:FC:05:0D,-68,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,2109741,0,402,0,0,2.4707,128,[-110 33 25 0 18 -2 14 -1 14 1 8 1 4 0 2 5 -2 9 -4 12 -6 15 -9 19 -9 20 -9 24 -7 28 -6 27 -5 30 -2 30 0 30 2 30 4 30 4 28 8 24 9 22 8 21 7 18 7 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -7 -20 -7 -22 -5 -25 -6 -27 -4 -31 -6 -32 -7 -31 -6 -35 -5 -34 -2 -32 -1 -27 -1 -27 1 -23 2 -19 4 -13 4 -12 6 -11 7 -7 12 -4 14 -2 16 -1 21 -2 21 -1 23 -2 24 -4 23 -4 ]
CSI_DATA,PASSIVE,3E:82:C0:FC:05:0D,-68,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,2110334,0,382,0,0,2.51058,128,[126 -31 23 0 15 8 15 5 10 5 8 6 4 4 -1 5 -7 5 -13 12 -15 10 -19 14 -22 16 -21 17 -22 18 -22 21 -22 25 -18 24 -16 26 -19 26 -13 29 -9 28 -7 24 -9 26 -6 24 -5 23 -5 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -4 -20 -2 -24 -1 -25 0 -30 0 -29 1 -32 0 -35 0 -36 2 -32 4 -31 5 -29 3 -26 8 -22 6 -16 5 -13 7 -11 9 -6 11 -1 14 -2 15 2 17 3 19 4 18 7 21 6 23 5 23 3 ]
CSI_DATA,PASSIVE,3E:82:C0:FC:05:0D,-71,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,2314605,0,228,0,0,2.65857,128,[-28 64 14 0 -7 6 -7 4 -12 -2 -15 -2 -19 -6 -22 -5 -28 -6 -30 -7 -36 -5 -38 2 -37 -2 -33 3 -35 3 -34 7 -31 5 -29 4 -20 1 -18 9 -13 2 -6 11 -3 9 2 9 3 8 5 5 9 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 24 -3 25 1 27 -1 25 1 27 2 27 2 25 2 25 4 27 6 21 5 19 8 11 9 11 10 4 13 2 12 -4 15 -4 15 0 18 -6 18 -3 21 0 21 -3 23 -6 22 -1 20 1 18 -4 11 ]
CSI_DATA,PASSIVE,3E:82:C0:FC:05:0D,-70,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,2314966,0,208,0,0,2.68831,128,[-48 0 13 0 3 5 4 3 -3 10 -5 13 -5 18 -1 26 -3 29 -5 27 -5 34 0 37 0 42 -2 36 0 35 3 34 3 27 5 28 9 20 4 17 6 14 6 8 6 6 9 -3 10 0 5 -8 5 -10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -10 -21 -8 -25 -13 -25 -11 -30 -7 -31 -9 -28 -6 -24 -2 -27 0 -27 3 -19 0 -17 7 -14 6 -13 11 -8 9 -7 13 -2 13 -2 19 -3 20 -2 21 0 23 -5 22 -4 17 -5 17 -5 14 -4 17 -2 ]
CSI_DATA,PASSIVE,3E:82:C0:FC:05:0D,-70,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,2416982,0,938,0,0,2.76186,128,[-86 -93 58 0 -9 18 -10 19 -5 7 -1 9 -5 2 -2 -2 3 -12 1 -16 2 -16 0 -22 0 -26 0 -27 -1 -26 -1 -28 -4 -30 -7 -29 -8 -29 -11 -25 -14 -27 -13 -27 -14 -24 -14 -23 -12 -20 -11 -19 -14 -17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 23 -10 23 -8 27 -10 33 -6 33 -7 34 -7 32 -2 38 -2 33 0 29 3 28 -2 22 2 16 3 14 -1 10 4 6 4 4 4 -4 7 -2 11 -7 9 -8 12 -11 15 -7 19 -10 21 -14 21 -10 24 ]
