type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
CSI_DATA,PASSIVE,3E:82:C0:FC:05:08,-71,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,6628868,0,212,0,0,6.97148,128,[-44 64 13 0 -36 -3 -36 -7 -38 -5 -39 -5 -36 -1 -37 0 -33 1 -32 4 -33 6 -27 5 -22 4 -18 3 -10 4 -6 6 -3 1 2 1 5 -3 9 -5 14 -8 17 -13 18 -15 19 -14 21 -16 23 -19 24 -15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 -11 10 -9 7 -8 5 -3 4 -1 0 3 -5 4 -7 9 -11 11 -16 12 -19 15 -19 16 -21 18 -21 19 -19 16 -21 18 -18 17 -17 19 -16 16 -14 15 -14 14 -17 11 -17 4 -21 1 -21 1 -26 -3 ]
CSI_DATA,PASSIVE,3E:82:C0:FC:05:0A,-71,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,6629208,0,212,0,0,7.00398,128,[-44 64 13 0 17 -23 19 -29 22 -28 20 -33 18 -32 18 -33 16 -31 14 -31 13 -27 8 -25 4 -23 3 -19 0 -10 -2 -9 -2 -3 0 2 -1 6 1 10 0 14 1 17 4 18 2 20 3 22 5 27 1 30 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 12 4 13 -1 11 -1 6 -1 1 -2 -3 -4 -7 -6 -10 -4 -14 -6 -18 -4 -20 -4 -24 -6 -25 -6 -23 -5 -23 -7 -22 -9 -25 -6 -23 -8 -20 -8 -21 -6 -18 -4 -16 3 -16 3 -15 9 -17 12 -18 ]
CSI_DATA,PASSIVE,3E:82:C0:FC:05:0D,-70,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,6706022,0,212,0,0,7.04861,128,[-44 64 13 0 -23 -25 -24 -32 -24 -29 -26 -31 -27 -31 -27 -29 -30 -27 -26 -24 -24 -15 -26 -19 -20 -15 -21 -8 -16 -10 -9 -6 -6 -3 -8 4 -2 5 7 7 11 6 16 7 14 9 20 7 20 7 22 13 26 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 -10 12 -9 10 -4 8 -1 1 -1 -3 -2 -6 1 -12 6 -15 4 -19 9 -20 12 -24 7 -24 7 -25 5 -23 7 -25 11 -26 6 -23 7 -25 5 -21 8 -22 3 -18 0 -17 -6 -19 -9 -16 -11 -21 -16 ]
CSI_DATA,PASSIVE,6A:D3:22:4E:6F:2A,-24,10,0,0,0,0,0,0,0,0,0,-96,0,6,0,6813996,0,505,0,0,7.15662,128,[-7 -111 31 0 -6 -1 -7 0 -8 0 -8 0 -9 1 -9 0 -9 0 -9 0 -8 0 -7 -1 -7 -1 -5 0 -5 0 -4 0 -3 1 -3 2 -3 2 -3 3 -3 2 -4 3 -4 2 -4 2 -4 1 -4 1 -4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -2 -4 -2 -4 -1 -5 -1 -5 0 -5 1 -5 1 -5 1 -5 1 -4 1 -4 0 -4 0 -4 -1 -4 -2 -4 -3 -5 -4 -6 -4 -6 -5 -8 -5 -8 -4 -8 -4 -9 -4 -9 -4 -8 -4 -7 -4 -6 -4 -5 ]
CSI_DATA,PASSIVE,48:D6:D5:68:3E:D8,-66,11,1,7,0,0,1,1,0,0,0,-96,0,6,0,8696964,0,129,0,0,9.03939,256,[-127 16 8 0 -10 -20 -8 -21 -7 -21 -9 -22 -9 -22 -12 -22 -11 -21 -12 -21 -12 -21 -11 -19 -12 -19 -10 -19 -13 -19 -11 -19 -12 -19 -11 -18 -11 -16 -11 -18 -10 -19 -11 -20 -11 -22 -11 -23 -8 -23 -8 -21 -6 -22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -7 -18 -4 -17 -5 -19 -4 -18 -4 -19 -5 -17 -5 -17 -5 -18 -4 -17 -4 -17 -4 -19 -4 -21 -3 -20 -3 -22 -2 -21 -5 -21 -5 -20 -5 -22 -6 -24 -6 -23 -6 -23 -6 -23 -5 -22 -6 -21 -7 -20 -8 -20 ]
CSI_DATA,PASSIVE,3E:82:C0:FC:05:08,-67,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,9628787,0,212,0,0,9.97138,128,[-44 64 13 0 -20 -27 -21 -26 -15 -19 -13 -15 -11 -10 -6 -6 -1 -1 0 3 7 7 11 11 13 11 14 16 17 17 19 17 19 19 20 19 18 20 17 22 17 17 17 16 16 14 14 14 11 12 12 12 10 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 -15 17 -12 18 -8 20 -5 20 -2 19 -2 20 1 18 -1 14 1 13 0 9 -1 7 -3 3 -5 0 -10 -3 -13 -8 -16 -11 -19 -13 -25 -18 -25 -20 -29 -24 -31 -26 -35 -27 -33 -28 -33 -28 -35 -26 -33 ]
CSI_DATA,PASSIVE,3E:82:C0:FC:05:0A,-68,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,9629128,0,212,0,0,10.0051,128,[-44 64 13 0 33 -3 28 -2 23 -2 18 -3 12 -3 7 -2 1 -2 -3 1 -10 0 -13 0 -17 0 -23 2 -23 3 -26 2 -23 3 -29 4 -27 -1 -27 2 -26 1 -23 1 -23 0 -21 -1 -19 0 -17 2 -14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 15 4 18 0 19 -4 19 -6 19 -9 19 -10 18 -11 18 -7 13 -7 12 -5 10 -3 7 3 4 5 3 12 4 14 2 18 1 26 -1 30 -3 32 -3 37 -4 39 -4 42 -4 44 -5 41 -4 42 -5 ]
CSI_DATA,PASSIVE,3E:82:C0:FC:05:0D,-69,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,9675802,0,212,0,0,10.0446,128,[-44 64 13 0 -25 -22 -22 -17 -15 -14 -10 -11 -12 -9 -5 -5 -1 -1 1 2 10 6 12 7 16 11 16 10 21 14 20 13 22 16 24 17 20 17 20 16 18 15 19 13 17 11 15 9 12 7 13 8 10 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 -19 12 -18 12 -13 14 -14 17 -7 17 -7 16 -4 12 -6 10 -3 12 -3 9 -4 4 -7 0 -9 -5 -11 -8 -15 -11 -18 -17 -20 -17 -20 -23 -23 -24 -20 -28 -25 -32 -26 -33 -29 -33 -28 -32 -26 -29 -26 ]
CSI_DATA,PASSIVE,48:D6:D5:68:3E:D8,-69,11,1,6,0,0,1,0,0,0,0,-96,0,6,0,12089952,0,102,0,0,12.4323,256,[102 96 6 0 -12 -18 -12 -17 -13 -16 -11 -15 -16 -17 -15 -16 -13 -15 -17 -14 -16 -14 -16 -13 -15 -12 -16 -10 -19 -10 -16 -12 -13 -12 -17 -12 -16 -12 -15 -12 -16 -12 -16 -12 -15 -15 -16 -14 -16 -15 -13 -17 -14 -15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -12 -18 -13 -19 -11 -20 -11 -21 -10 -21 -9 -20 -9 -19 -9 -18 -9 -18 -8 -21 -7 -19 -7 -22 -8 -18 -10 -23 -8 -24 -8 -21 -10 -24 -9 -24 -10 -21 -11 -23 -10 -21 -8 -20 -10 -22 -12 -19 -11 -19 -11 -17 ]
CSI_DATA,PASSIVE,3E:82:C0:FC:05:08,-70,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,12630973,0,212,0,0,12.9735,128,[-44 64 13 0 24 -17 19 -8 14 -8 11 -2 6 -3 0 0 -8 3 -6 1 -12 7 -18 6 -20 10 -24 11 -29 11 -30 9 -31 13 -33 10 -29 8 -32 8 -28 10 -26 3 -22 5 -25 7 -23 5 -19 3 -18 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 1 10 3 9 8 7 8 7 6 2 6 3 7 4 9 6 4 6 4 6 -2 8 1 12 -4 12 -6 15 -8 19 -10 19 -11 23 -13 22 -17 28 -17 31 -18 32 -21 34 -24 32 -23 30 -23 29 -20 ]
CSI_DATA,PASSIVE,3E:82:C0:FC:05:08,-68,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,15632522,0,212,0,0,15.9751,128,[-44 64 13 0 -1 45 3 38 1 30 0 25 5 20 1 18 1 9 -2 2 -5 -2 -7 -7 -6 -9 -6 -15 -9 -18 -11 -21 -13 -22 -8 -21 -9 -22 -14 -24 -11 -21 -12 -20 -11 -22 -9 -15 -9 -15 -7 -16 -4 -13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -9 -13 -5 -15 -3 -22 -2 -19 0 -21 0 -17 1 -17 1 -12 2 -12 1 -10 2 -7 1 -3 -3 -1 -2 2 -6 11 -3 16 -3 21 -1 25 -3 28 1 35 -1 42 -2 45 -1 46 -1 48 -2 46 -2 46 ]
CSI_DATA,PASSIVE,3E:82:C0:FC:05:0D,-68,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,15717008,0,212,0,0,16.0596,128,[-44 64 13 0 -28 -37 -23 -32 -20 -24 -17 -23 -12 -15 -11 -15 -6 -10 -1 -2 2 -2 5 -2 10 4 15 9 12 10 14 16 17 13 20 10 14 13 19 18 20 14 18 11 17 13 15 12 14 10 11 9 9 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 18 2 14 7 18 11 15 8 16 11 12 10 11 11 10 12 8 9 6 8 3 5 4 2 2 -2 0 -7 -1 -12 -8 -13 -7 -15 -10 -22 -13 -26 -17 -28 -19 -33 -20 -36 -27 -34 -26 -42 -29 -41 -27 -40 ]
CSI_DATA,PASSIVE,3E:82:C0:FC:05:08,-69,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,18634238,0,212,0,0,18.9768,128,[-44 64 13 0 17 -22 13 -20 9 -17 4 -13 -2 -11 -2 -10 -7 -6 -9 -3 -12 -2 -14 -3 -19 -3 -21 2 -19 1 -22 2 -21 -1 -25 1 -22 1 -19 1 -21 -1 -19 -1 -17 1 -17 1 -14 3 -16 -1 -17 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 -17 9 -12 12 -11 13 -6 15 -6 14 -5 15 -5 12 -3 11 -4 10 -4 12 -6 9 -8 10 -11 12 -16 10 -18 12 -23 11 -26 15 -27 16 -28 17 -34 17 -37 18 -38 23 -36 21 -35 21 -34 23 -30 ]
CSI_DATA,PASSIVE,3E:82:C0:FC:05:0A,-70,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,18634579,0,212,0,0,19.0104,128,[-44 64 13 0 9 23 7 22 10 13 5 14 10 7 9 1 8 -2 9 -5 11 -7 9 -9 11 -14 12 -15 14 -19 16 -17 17 -16 12 -15 14 -16 15 -18 17 -17 13 -11 12 -13 8 -11 7 -13 10 -13 11 -12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 8 9 12 6 13 3 14 2 15 0 14 0 12 -3 12 -1 12 0 12 1 15 2 12 5 13 8 16 10 16 12 17 17 21 15 25 23 25 21 27 19 33 22 35 22 35 19 34 17 36 17 31 ]
