type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
CSI_DATA,PASSIVE,48:D6:D5:68:3E:D8,-68,11,1,5,0,0,1,1,0,0,0,-96,0,6,0,586969,0,129,0,0,0.935447,256,[-127 16 8 0 3 20 5 20 6 19 5 25 6 24 5 24 6 23 5 23 8 21 9 23 8 23 7 24 8 20 4 23 7 22 6 21 6 19 8 21 6 23 6 26 4 24 2 26 1 24 -1 25 0 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 2 13 1 14 1 14 1 13 -2 14 2 13 3 12 3 13 0 14 2 16 0 15 -1 18 3 18 -1 20 0 19 1 21 1 21 2 22 2 22 4 21 1 23 4 20 3 21 5 20 5 19 ]
CSI_DATA,PASSIVE,3E:82:C0:FC:05:0D,-74,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,930477,0,168,0,0,1.27597,128,[-88 -128 10 0 -30 8 -29 12 -29 15 -28 11 -27 13 -21 14 -18 23 -20 21 -20 22 -21 18 -12 18 -14 14 -7 11 -5 12 -2 5 0 3 2 -3 9 -5 15 -6 11 -7 14 -9 22 -7 24 -8 21 -3 22 -5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 19 4 15 5 12 8 15 8 20 7 26 5 24 10 29 8 29 12 30 10 35 9 29 14 31 16 24 22 25 16 13 13 11 6 7 6 9 9 5 6 -2 0 -9 -1 -11 3 -16 2 -17 7 -24 2 ]
CSI_DATA,PASSIVE,3E:82:C0:FC:05:0D,-74,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,930758,0,148,0,0,1.30652,128,[-108 64 9 0 26 24 20 22 21 17 24 13 22 9 26 8 26 2 23 5 31 -1 23 -1 13 -1 18 -2 12 0 10 -1 1 -3 -3 -4 -6 -2 -12 -4 -11 -4 -17 -2 -16 -5 -21 -11 -20 -11 -21 -10 -20 -19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 -13 4 -18 6 -18 6 -21 5 -22 -1 -22 -2 -32 0 -29 2 -37 3 -37 2 -38 1 -38 1 -31 3 -31 6 -27 7 -22 4 -18 4 -13 -2 -7 5 -1 3 0 5 1 7 7 10 15 5 15 10 21 ]
CSI_DATA,PASSIVE,3E:82:C0:FC:05:0D,-73,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,1032922,0,989,0,0,1.37947,128,[-35 -45 61 0 -17 -23 -23 -25 -16 -21 -22 -24 -16 -25 -24 -13 -20 -16 -24 -17 -23 -15 -20 -8 -23 -11 -17 -13 -11 -8 -8 -6 4 -9 3 -4 4 3 9 -3 15 0 17 1 23 1 21 1 19 5 23 11 19 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -7 7 -13 9 -13 11 -14 9 -19 13 -19 17 -15 20 -15 23 -16 24 -18 25 -18 28 -18 29 -18 22 -18 25 -14 20 -13 15 -10 17 -11 10 -10 2 -11 3 -7 -2 -6 -5 -7 -11 -9 -21 -5 -22 -3 -18 ]
CSI_DATA,PASSIVE,3E:82:C0:FC:05:0D,-74,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,1034299,0,969,0,0,1.41356,128,[-55 -109 60 0 -31 -1 -35 2 -35 0 -29 4 -33 8 -30 13 -20 12 -27 11 -20 7 -20 13 -23 9 -16 10 -13 6 -7 5 -10 -3 -1 -8 0 -9 4 -13 5 -19 7 -23 6 -24 13 -21 15 -27 18 -27 16 -21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -3 14 -1 13 0 15 6 20 3 23 8 29 5 30 4 25 8 38 10 37 6 40 11 31 4 36 9 30 7 32 2 25 5 20 5 14 0 12 0 3 2 8 -10 -2 -12 -4 -18 -3 -15 -6 -22 -3 ]
CSI_DATA,PASSIVE,48:D6:D5:68:3E:D8,-67,11,1,7,0,0,1,0,0,0,0,-96,0,6,0,2324768,0,102,0,0,2.66999,256,[102 96 6 0 20 -10 22 -12 23 -11 22 -10 22 -12 22 -15 21 -17 22 -12 21 -15 23 -15 22 -17 20 -14 20 -13 21 -11 19 -11 19 -12 22 -12 19 -11 21 -12 22 -8 23 -10 24 -11 24 -9 24 -8 24 -5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17 -7 16 -5 17 -6 16 -7 14 -6 16 -5 15 -4 17 -5 17 -7 16 -7 15 -6 17 -6 17 -7 20 -7 21 -6 21 -4 19 -7 22 -5 21 -9 22 -9 21 -9 17 -10 20 -9 18 -11 20 -11 21 -12 ]
CSI_DATA,PASSIVE,3E:82:C0:FC:05:08,-74,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,2632530,0,212,0,0,2.97806,128,[-44 64 13 0 22 4 24 4 24 4 27 0 27 -6 28 -3 26 -2 27 -6 30 -1 28 -8 19 -10 15 -5 15 -3 7 -4 5 0 -3 -4 -5 -1 -12 1 -18 -3 -15 -5 -21 -7 -24 -11 -24 -15 -19 -16 -22 -18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -9 -13 -9 -14 -9 -17 -10 -14 -11 -15 -15 -20 -16 -18 -23 -22 -22 -22 -23 -26 -24 -30 -25 -31 -22 -30 -19 -27 -15 -22 -18 -25 -11 -21 -13 -18 -11 -9 -5 -9 -6 -8 -6 -2 1 -6 6 1 7 3 16 2 ]
CSI_DATA,PASSIVE,3E:82:C0:FC:05:0A,-73,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,2632871,0,212,0,0,3.01222,128,[-44 64 13 0 -19 13 -18 19 -17 20 -14 19 -9 24 -13 26 -13 29 -8 26 -7 29 -7 25 -8 19 -7 17 -3 11 -6 9 -6 3 1 2 3 -8 2 -10 10 -16 7 -9 12 -20 16 -24 20 -25 24 -23 21 -19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 5 16 8 18 8 14 8 19 7 25 9 25 8 30 7 37 5 34 7 36 6 37 10 37 14 35 16 29 9 29 13 23 7 21 5 18 1 10 -1 12 1 5 3 -4 -2 -6 6 -6 6 -15 9 ]
CSI_DATA,PASSIVE,3E:82:C0:FC:05:0D,-73,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,2671328,0,212,0,0,3.05145,128,[-44 64 13 0 22 -15 23 -15 24 -17 23 -17 21 -22 23 -26 23 -24 25 -20 17 -28 18 -20 14 -21 12 -20 11 -15 5 -7 3 -8 -3 3 -4 -2 -10 4 -11 5 -17 7 -23 8 -25 8 -29 6 -29 3 -31 -2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -14 -10 -13 -9 -12 -8 -12 -11 -23 -9 -20 -9 -31 -6 -32 -7 -35 -8 -32 -6 -37 -12 -36 -14 -39 -17 -37 -18 -30 -16 -28 -17 -24 -12 -23 -11 -20 -7 -17 -5 -8 -3 -7 -1 -1 -3 2 -4 3 1 13 -5 ]
CSI_DATA,PASSIVE,3E:82:C0:FC:05:0D,-73,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,2773729,0,98,0,0,3.11908,128,[98 32 6 0 -21 -14 -26 -14 -21 -19 -24 -19 -25 -15 -28 -13 -29 -13 -27 -11 -29 -7 -24 -8 -22 -5 -18 -7 -12 -5 -12 -3 -3 0 0 3 -1 4 4 5 5 10 8 9 10 15 11 22 10 23 9 26 7 24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 12 1 11 -1 10 2 13 2 16 5 17 7 19 12 20 6 25 9 28 11 32 8 32 7 32 6 29 5 30 5 29 3 20 3 20 2 14 1 10 0 12 -1 7 -3 7 -7 -4 -6 -4 -12 -4 ]
